state,answer_set,facility_name,age,count,n_respondents,pct_of_respondents,question_ids,biden_presidency_opinion,climate_change_effects,education,eligible_to_vote,facility_type,following_trump_stormy_daniels_trial,gender,independent_preference_for_dem_rep,kamala_opinion,kamala_record_familiarity,kamala_record_on_crime,labor_unions_opinion,likely_to_vote_in_november_election,party,people_with_convictions_should_vote,race,sentence_length,sentence_so_far_served,skills_for_politics,thought_to_november_election,trump_dictator_first_day_opinion,trump_punishment,us_ready_elect_woman_president,vote_impact_government_level,who_vote_for,who_vote_for_supplement
KS,all-surveys,"Douglas County, KS",,8,17,0.47058823529411764,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KS,all-surveys,"Sedgwick County Detention Facility, KS",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KS,all-surveys,"Shawnee County Detention Center, KS",,17,36,0.4722222222222222,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KS,all-surveys,"Shawnee County Detention Center, KS",,11,36,0.3055555555555556,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
KS,all-surveys,"Wyandotte County Detention Facility, KS",,6,12,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KY,all-surveys,"Boyd County Detention Center, KY",,6,7,0.8571428571428571,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KY,all-surveys,"Madison County, KY",,17,22,0.7727272727272727,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
KY,both-surveys,"Madison County, KY",,8,12,0.6666666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Barnstable County Correctional Facility, MA",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Berkshire County House of Corrections, MA",,6,13,0.46153846153846156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Bristol County House of Correction, MA",,12,25,0.48,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Essex County Middleton HOC, MA",,15,24,0.625,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Essex County Middleton HOC, MA",,6,24,0.25,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Hampshire County, MA",,9,20,0.45,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Hampshire County, MA",,8,20,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Middlesex County House of Corrections, MA",,19,28,0.6785714285714286,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Middlesex County House of Corrections, MA",,7,28,0.25,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Norfolk County Jail, MA",,8,13,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Plymouth County Correctional Facility, MA",,8,14,0.5714285714285714,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Suffolk County Jail, MA",,9,23,0.391304347826087,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,all-surveys,"Suffolk County Jail, MA",,8,23,0.34782608695652173,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MA,all-surveys,"Worcester County Jail, MA",,12,19,0.631578947368421,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,both-surveys,"Bristol County House of Correction, MA",,6,14,0.42857142857142855,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,both-surveys,"Essex County Middleton HOC, MA",,10,12,0.8333333333333334,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,both-surveys,"Middlesex County House of Corrections, MA",,8,13,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MA,both-surveys,"Worcester County Jail, MA",,6,12,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MD,all-surveys,"Anne Arundel County, MD",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MD,all-surveys,"Dorchester County Detention Center, MD",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MD,all-surveys,"Prince Georges County DOC, MD",,8,14,0.5714285714285714,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MD,all-surveys,"Prince Georges County DOC, MD",,6,14,0.42857142857142855,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MD,all-surveys,"Washington County Detention Center, MD",,15,30,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MD,all-surveys,"Washington County Detention Center, MD",,9,30,0.3,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
ME,all-surveys,"Cumberland County Jail, ME",,6,12,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
ME,all-surveys,"Kennebec County Jail, ME",,7,9,0.7777777777777778,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
ME,all-surveys,"Somerset County Jail, ME",,7,10,0.7,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
ME,all-surveys,"Two Bridges Regional, ME",,12,14,0.8571428571428571,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
ME,both-surveys,"Two Bridges Regional, ME",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Bay County Law Enforcement Center, MI",,7,10,0.7,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Genesee County, MI",,11,23,0.4782608695652174,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Genesee County, MI",,6,23,0.2608695652173913,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MI,all-surveys,"Kent County, MI ",,25,56,0.44642857142857145,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Kent County, MI ",,19,56,0.3392857142857143,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MI,all-surveys,"Livingston County, MI",,12,15,0.8,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Macomb County, MI",,12,20,0.6,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Muskegon County Jail, MI",,7,16,0.4375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Muskegon County Jail, MI",,7,16,0.4375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MI,all-surveys,"Washtenaw County Jail, MI",,8,25,0.32,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,all-surveys,"Washtenaw County Jail, MI",,12,25,0.48,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MI,both-surveys,"Kent County, MI ",,13,28,0.4642857142857143,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,both-surveys,"Kent County, MI ",,11,28,0.39285714285714285,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MI,both-surveys,"Livingston County, MI",,6,8,0.75,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MI,both-surveys,"Macomb County, MI",,11,19,0.5789473684210527,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MO,all-surveys,"Cape Girardeau County Jail, MO",,21,42,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MO,all-surveys,"Cape Girardeau County Jail, MO",,10,42,0.23809523809523808,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MO,all-surveys,"St. Louis County Jail, MO",,18,39,0.46153846153846156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MO,all-surveys,"St. Louis County Jail, MO",,13,39,0.3333333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MO,both-surveys,"Cape Girardeau County Jail, MO",,10,20,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MO,both-surveys,"St. Louis County Jail, MO",,8,19,0.42105263157894735,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MO,both-surveys,"St. Louis County Jail, MO",,8,19,0.42105263157894735,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MS,all-surveys,"Madison County Detention Center, MS",,6,16,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MS,all-surveys,"Madison County Detention Center, MS",,6,16,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
MT,all-surveys,"Cascade County, MT",,8,14,0.5714285714285714,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
MT,all-surveys,"Dawson County, MT",,7,8,0.875,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Cleveland County Jail, NC",,6,9,0.6666666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Craven County Jail, NC",,17,35,0.4857142857142857,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Craven County Jail, NC",,12,35,0.34285714285714286,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,all-surveys,"Cumberland County, NC",,16,37,0.43243243243243246,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Cumberland County, NC",,11,37,0.2972972972972973,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,all-surveys,"Cumberland County, NC",,6,37,0.16216216216216217,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NC,all-surveys,Durham County NC - Detention Facility,,7,14,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Mecklenburg County Sheriffs Office,  NC",,24,47,0.5106382978723404,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Mecklenburg County Sheriffs Office,  NC",,11,47,0.23404255319148937,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,all-surveys,"Mecklenburg County Sheriffs Office,  NC",,6,47,0.1276595744680851,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NC,all-surveys,"New Hanover County Detention Center, NC",,8,24,0.3333333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"New Hanover County Detention Center, NC",,10,24,0.4166666666666667,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,all-surveys,"Onslow County Jail, NC",,7,35,0.2,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NC,all-surveys,"Onslow County Jail, NC",,15,35,0.42857142857142855,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,all-surveys,"Onslow County Jail, NC",,10,35,0.2857142857142857,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,all-surveys,"Stanly County Jail, NC",,10,15,0.6666666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,both-surveys,"Cumberland County, NC",,9,24,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NC,both-surveys,"Cumberland County, NC",,6,24,0.25,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NC,both-surveys,"Mecklenburg County Sheriffs Office,  NC",,14,22,0.6363636363636364,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NE,all-surveys,"Lancaster County, NE",,24,47,0.5106382978723404,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NE,all-surveys,"Lancaster County, NE",,13,47,0.2765957446808511,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NE,all-surveys,"Lancaster County, NE",,8,47,0.1702127659574468,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NE,all-surveys,"Sarpy County Jail, NE",,8,13,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NE,all-surveys,"Scotts Bluff County Detention Center, NE",,6,13,0.46153846153846156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NH,all-surveys,"Hillsborough County House of Corrections, NH",,7,13,0.5384615384615384,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NJ,all-surveys,"Bergen County, NJ",,6,29,0.20689655172413793,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NJ,all-surveys,"Bergen County, NJ",,12,29,0.41379310344827586,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Bergen County, NJ",,7,29,0.2413793103448276,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NJ,all-surveys,"Burlington County Department of Corrections, NJ",,10,22,0.45454545454545453,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Burlington County Department of Corrections, NJ",,9,22,0.4090909090909091,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NJ,all-surveys,"Camden County Department of Corrections, NJ",,6,11,0.5454545454545454,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Cumberland County Jail, NJ",,8,14,0.5714285714285714,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Essex County Correctional Facility, NJ",,8,68,0.11764705882352941,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NJ,all-surveys,"Essex County Correctional Facility, NJ",,19,68,0.27941176470588236,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Essex County Correctional Facility, NJ",,34,68,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NJ,all-surveys,"Essex County Correctional Facility, NJ",,6,68,0.08823529411764706,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NJ,all-surveys,"Hudson County Corrections Center, NJ",,7,14,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,Middlesex County NJ: Adult Correctional,,8,12,0.6666666666666666,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NJ,all-surveys,"Ocean County, NJ",,7,11,0.6363636363636364,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Chaves County Adult Detention Center, NM",,6,10,0.6,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Curry County Detention Center, NM",,6,21,0.2857142857142857,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Curry County Detention Center, NM",,8,21,0.38095238095238093,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NM,all-surveys,"Eddy County Detention Center, NM",,13,21,0.6190476190476191,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Lea County Sheriff's Office, NM",,14,26,0.5384615384615384,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Luna County Detention Center, NM",,11,21,0.5238095238095238,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Santa Fe County Adult Correctional Facility, NM",,18,37,0.4864864864864865,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NM,all-surveys,"Santa Fe County Adult Correctional Facility, NM",,12,37,0.32432432432432434,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NM,both-surveys,"Eddy County Detention Center, NM",,7,11,0.6363636363636364,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Albany County Correctional Facility, NY",,19,45,0.4222222222222222,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Albany County Correctional Facility, NY",,16,45,0.35555555555555557,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Broome County Public Safety Facility, NY",,9,20,0.45,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Broome County Public Safety Facility, NY",,8,20,0.4,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Cayuga County, NY",,6,12,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Chautauqua County, NY",,6,24,0.25,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NY,all-surveys,"Chautauqua County, NY",,12,24,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Delaware County Correctional Facility, NY",,7,12,0.5833333333333334,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Erie County, NY",,9,24,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Erie County, NY",,11,24,0.4583333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Monroe County Sheriff's Department, NY",,19,41,0.4634146341463415,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Monroe County Sheriff's Department, NY",,12,41,0.2926829268292683,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Monroe County Sheriff's Department, NY",,7,41,0.17073170731707318,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NY,all-surveys,"New York City Department of Correction, NY (NYC DOC)",,6,71,0.08450704225352113,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NY,all-surveys,"New York City Department of Correction, NY (NYC DOC)",,33,71,0.4647887323943662,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"New York City Department of Correction, NY (NYC DOC)",,26,71,0.36619718309859156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Niagara County Correctional Facility, NY",,14,25,0.56,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Niagara County Correctional Facility, NY",,8,25,0.32,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Oneida County Correctional Facility, NY",,13,22,0.5909090909090909,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Onondaga County-Justice Center, NY",,15,22,0.6818181818181818,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Pasco County Corrections, FL",,14,147,0.09523809523809523,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know
NY,all-surveys,"Pasco County Corrections, FL",,85,147,0.5782312925170068,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Pasco County Corrections, FL",,21,147,0.14285714285714285,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,all-surveys,"Pasco County Corrections, FL",,6,147,0.04081632653061224,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Third-party candidate
NY,all-surveys,"Pasco County Corrections, FL",,17,147,0.11564625850340136,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Wouldn't vote
NY,all-surveys,"Suffolk County, NY ",,17,35,0.4857142857142857,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,all-surveys,"Suffolk County, NY ",,12,35,0.34285714285714286,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,both-surveys,"Albany County Correctional Facility, NY",,14,30,0.4666666666666667,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,both-surveys,"Albany County Correctional Facility, NY",,10,30,0.3333333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,both-surveys,"Chautauqua County, NY",,6,13,0.46153846153846156,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,both-surveys,"Erie County, NY",,8,13,0.6153846153846154,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,both-surveys,"Monroe County Sheriff's Department, NY",,7,18,0.3888888888888889,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,both-surveys,"Monroe County Sheriff's Department, NY",,6,18,0.3333333333333333,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
NY,both-surveys,"Niagara County Correctional Facility, NY",,8,16,0.5,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Donald J. Trump
NY,both-surveys,"Niagara County Correctional Facility, NY",,6,16,0.375,facility_name__who_vote_for_supplement,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Harris
